l1d_size,l1d_assoc,l2cache,l2assoc,mem_type,l1d_hwp_type,cacheline_size,sim_seconds
128,2,ON,16,DDR4_2400_4x16,None,32,0.042844
512,1,OFF,16,DDR4_2400_16x4,None,32,0.049666
64,2,ON,4,DDR4_2400_4x16,BOPPrefetcher,128,0.057381
512,16,ON,1,DDR4_2400_16x4,BOPPrefetcher,64,0.032547
512,1,ON,8,DDR3_2133_8x8,TaggedPrefetcher,32,0.034192
256,16,ON,8,DDR3_2133_8x8,AMPMPrefetcher,64,0.032822
256,4,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.032553
32,8,OFF,1,DDR3_2133_8x8,BOPPrefetcher,64,0.147512
512,16,ON,1,DDR3_1600_8x8,None,32,0.032319
32,2,ON,4,DDR4_2400_4x16,None,128,0.058297
64,8,ON,2,DDR4_2400_16x4,BOPPrefetcher,32,0.057808
32,8,ON,2,DDR3_1600_8x8,TaggedPrefetcher,64,0.059856
128,1,ON,4,DDR3_1600_8x8,BOPPrefetcher,128,0.044909
512,16,ON,2,DDR4_2400_4x16,AMPMPrefetcher,32,0.032432
512,16,OFF,4,DDR4_2400_16x4,None,32,0.032476
256,4,ON,1,DDR3_1600_8x8,BOPPrefetcher,32,0.036291
64,2,ON,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.061133
128,4,OFF,1,DDR4_2400_16x4,None,64,0.061923
32,2,OFF,1,DDR4_2400_8x8,TaggedPrefetcher,64,0.150473
64,1,ON,1,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.051200
32,8,OFF,1,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.125409
64,16,OFF,1,DDR3_1600_8x8,BOPPrefetcher,32,0.152420
32,16,ON,8,DDR4_2400_8x8,BOPPrefetcher,32,0.058048
256,1,OFF,1,DDR3_1600_8x8,TaggedPrefetcher,32,0.107566
256,2,OFF,1,DDR4_2400_8x8,None,32,0.046510
128,8,OFF,8,DDR3_1600_8x8,TaggedPrefetcher,32,0.109397
32,1,ON,8,DDR3_1600_8x8,BOPPrefetcher,32,0.060050
64,8,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,32,0.151425
32,4,OFF,16,DDR3_2133_8x8,BOPPrefetcher,128,0.150957
512,2,OFF,1,DDR4_2400_4x16,None,128,0.032470
512,8,OFF,1,DDR4_2400_4x16,TaggedPrefetcher,128,0.031856
512,4,ON,1,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.032364
512,2,ON,16,DDR3_2133_8x8,BOPPrefetcher,64,0.032610
512,1,ON,8,DDR3_2133_8x8,None,32,0.036020
32,1,ON,4,DDR3_1600_8x8,None,32,0.059691
64,4,OFF,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.156389
512,8,ON,4,DDR3_2133_8x8,BOPPrefetcher,128,0.032809
32,16,ON,2,DDR4_2400_8x8,AMPMPrefetcher,64,0.059904
64,16,ON,8,DDR4_2400_4x16,AMPMPrefetcher,128,0.063295
512,16,OFF,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.031833
32,8,ON,1,DDR4_2400_8x8,BOPPrefetcher,32,0.057756
32,16,OFF,4,DDR3_2133_8x8,None,64,0.146249
128,2,ON,4,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.037934
32,16,ON,2,DDR3_1600_8x8,BOPPrefetcher,128,0.057114
32,4,ON,1,DDR4_2400_16x4,None,128,0.058002
32,16,ON,2,DDR4_2400_16x4,TaggedPrefetcher,128,0.062333
128,16,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.073598
512,8,ON,1,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.032482
32,16,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.106853
512,8,ON,4,DDR4_2400_4x16,None,64,0.032729
32,2,OFF,8,DDR3_2133_8x8,BOPPrefetcher,64,0.146437
64,16,OFF,2,DDR3_1600_8x8,BOPPrefetcher,64,0.150403
128,16,OFF,8,DDR3_2133_8x8,None,128,0.106718
512,8,ON,1,DDR4_2400_8x8,BOPPrefetcher,64,0.032459
256,2,OFF,4,DDR4_2400_8x8,BOPPrefetcher,64,0.066943
64,8,OFF,16,DDR3_1600_8x8,TaggedPrefetcher,32,0.151425
256,16,OFF,4,DDR4_2400_4x16,BOPPrefetcher,64,0.032315
512,2,OFF,4,DDR4_2400_4x16,None,32,0.034014
256,4,ON,1,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.032535
32,8,OFF,1,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.124878
32,1,OFF,1,DDR3_2133_8x8,BOPPrefetcher,64,0.149203
256,2,ON,2,DDR3_2133_8x8,None,64,0.035148
512,2,OFF,8,DDR3_1600_8x8,BOPPrefetcher,32,0.044993
512,16,OFF,2,DDR4_2400_8x8,AMPMPrefetcher,128,0.031924
512,4,OFF,16,DDR4_2400_4x16,BOPPrefetcher,64,0.031635
128,4,OFF,1,DDR3_2133_8x8,BOPPrefetcher,128,0.111540
64,1,OFF,4,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.118653
256,1,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.060023
128,2,OFF,8,DDR3_1600_8x8,None,128,0.096297
32,1,ON,1,DDR4_2400_16x4,AMPMPrefetcher,64,0.062489
512,16,OFF,4,DDR4_2400_8x8,BOPPrefetcher,128,0.031790
64,2,OFF,8,DDR4_2400_8x8,BOPPrefetcher,32,0.149113
128,16,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.070939
32,4,ON,1,DDR4_2400_4x16,TaggedPrefetcher,64,0.060047
64,2,OFF,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.157874
128,16,ON,4,DDR3_1600_8x8,None,64,0.047710
256,8,OFF,1,DDR3_1600_8x8,None,32,0.033974
32,16,OFF,4,DDR4_2400_8x8,BOPPrefetcher,64,0.149523
32,2,ON,4,DDR4_2400_8x8,None,32,0.057968
128,1,OFF,2,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.069243
512,1,ON,16,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.033123
512,4,ON,2,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.032816
128,16,ON,16,DDR3_1600_8x8,None,64,0.047928
32,16,ON,8,DDR3_1600_8x8,None,64,0.058145
512,4,OFF,16,DDR3_1600_8x8,None,32,0.032748
32,16,ON,1,DDR3_2133_8x8,AMPMPrefetcher,32,0.058991
512,8,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.032851
64,1,ON,1,DDR3_1600_8x8,AMPMPrefetcher,32,0.055971
32,1,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.127588
32,8,ON,1,DDR4_2400_4x16,AMPMPrefetcher,64,0.060102
32,8,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.105550
128,2,OFF,2,DDR4_2400_16x4,BOPPrefetcher,128,0.086312
32,2,OFF,16,DDR4_2400_8x8,TaggedPrefetcher,64,0.150473
32,4,ON,16,DDR3_1600_8x8,BOPPrefetcher,32,0.058073
128,4,OFF,8,DDR4_2400_4x16,None,64,0.084224
256,8,ON,1,DDR4_2400_8x8,BOPPrefetcher,64,0.032430
64,16,ON,16,DDR4_2400_4x16,AMPMPrefetcher,32,0.058565
32,2,OFF,4,DDR3_2133_8x8,AMPMPrefetcher,64,0.155099
512,16,ON,8,DDR3_1600_8x8,AMPMPrefetcher,64,0.032797
256,16,ON,8,DDR4_2400_16x4,AMPMPrefetcher,128,0.032831
64,1,OFF,16,DDR4_2400_16x4,None,64,0.141152
256,2,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,32,0.033748
32,8,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.125126
256,2,ON,2,DDR4_2400_8x8,BOPPrefetcher,32,0.035131
32,2,ON,16,DDR4_2400_16x4,BOPPrefetcher,64,0.058242
64,16,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.045097
128,8,ON,2,DDR4_2400_8x8,None,64,0.047918
512,8,ON,2,DDR4_2400_4x16,None,128,0.032797
32,1,ON,8,DDR4_2400_8x8,AMPMPrefetcher,128,0.065662
32,1,ON,16,DDR4_2400_16x4,TaggedPrefetcher,128,0.064099
512,2,ON,8,DDR3_2133_8x8,TaggedPrefetcher,64,0.032842
256,16,OFF,16,DDR3_2133_8x8,BOPPrefetcher,128,0.031590
32,8,OFF,4,DDR3_1600_8x8,None,128,0.161918
128,2,OFF,8,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.064273
64,2,OFF,8,DDR3_2133_8x8,BOPPrefetcher,128,0.149514
64,4,ON,1,DDR4_2400_16x4,None,32,0.057913
256,1,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.033646
128,2,ON,8,DDR4_2400_4x16,TaggedPrefetcher,128,0.044589
64,1,OFF,4,DDR3_2133_8x8,BOPPrefetcher,32,0.133592
64,1,OFF,4,DDR3_2133_8x8,TaggedPrefetcher,64,0.136084
256,16,OFF,1,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.031738
256,8,OFF,16,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.031764
64,2,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.044542
128,16,ON,1,DDR4_2400_16x4,TaggedPrefetcher,64,0.048641
128,4,OFF,1,DDR3_2133_8x8,TaggedPrefetcher,128,0.088041
128,8,ON,16,DDR3_1600_8x8,AMPMPrefetcher,128,0.043693
256,2,ON,8,DDR4_2400_4x16,BOPPrefetcher,64,0.033002
128,4,ON,1,DDR3_1600_8x8,BOPPrefetcher,32,0.046304
32,16,OFF,16,DDR4_2400_8x8,BOPPrefetcher,32,0.150957
64,1,OFF,2,DDR3_2133_8x8,None,64,0.134066
32,8,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.046647
32,1,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.107973
128,1,OFF,16,DDR4_2400_4x16,None,32,0.132425
256,8,ON,16,DDR4_2400_4x16,AMPMPrefetcher,32,0.032657
64,2,ON,1,DDR4_2400_4x16,BOPPrefetcher,128,0.057316
128,8,OFF,16,DDR3_1600_8x8,TaggedPrefetcher,64,0.076259
64,4,ON,4,DDR3_2133_8x8,TaggedPrefetcher,32,0.058975
512,2,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.032410
32,2,OFF,4,DDR4_2400_4x16,BOPPrefetcher,128,0.157376
128,8,OFF,4,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.064392
512,8,OFF,8,DDR4_2400_16x4,AMPMPrefetcher,32,0.031744
256,16,OFF,1,DDR3_1600_8x8,None,32,0.034836
64,16,ON,16,DDR3_2133_8x8,None,64,0.058228
32,4,OFF,8,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.101937
32,1,ON,16,DDR4_2400_8x8,None,32,0.060733
64,1,ON,2,DDR4_2400_4x16,BOPPrefetcher,32,0.055716
256,8,ON,2,DDR3_2133_8x8,None,128,0.032737
64,16,OFF,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.105794
256,2,ON,1,DDR4_2400_8x8,TaggedPrefetcher,128,0.038413
64,16,OFF,16,DDR4_2400_16x4,None,32,0.151630
128,4,ON,8,DDR4_2400_4x16,BOPPrefetcher,128,0.045729
512,2,ON,8,DDR4_2400_8x8,AMPMPrefetcher,128,0.032899
64,1,ON,1,DDR4_2400_16x4,AMPMPrefetcher,64,0.059145
256,16,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,64,0.031717
256,2,ON,16,DDR4_2400_8x8,BOPPrefetcher,32,0.035363
32,4,ON,8,DDR4_2400_4x16,BOPPrefetcher,128,0.057395
128,4,ON,4,DDR3_1600_8x8,AMPMPrefetcher,64,0.049359
128,16,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.061940
32,2,ON,1,DDR4_2400_8x8,TaggedPrefetcher,32,0.059009
256,1,OFF,1,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.067636
32,4,OFF,4,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.104923
64,4,ON,4,DDR4_2400_8x8,None,64,0.058143
32,8,OFF,1,DDR3_2133_8x8,AMPMPrefetcher,32,0.151724
256,4,OFF,16,DDR4_2400_4x16,None,64,0.034374
32,8,OFF,16,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.125409
64,4,ON,2,DDR4_2400_4x16,None,64,0.058035
128,4,ON,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.042319
512,2,OFF,2,DDR4_2400_4x16,BOPPrefetcher,128,0.055751
128,16,OFF,1,DDR4_2400_4x16,BOPPrefetcher,64,0.105523
256,2,ON,2,DDR3_2133_8x8,BOPPrefetcher,32,0.037422
256,2,ON,16,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.036047
128,16,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.040814
512,16,OFF,16,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.031750
32,4,ON,2,DDR3_1600_8x8,BOPPrefetcher,64,0.058110
256,2,ON,8,DDR4_2400_4x16,AMPMPrefetcher,128,0.035771
512,1,ON,1,DDR3_2133_8x8,TaggedPrefetcher,64,0.034433
32,8,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,64,0.159038
128,4,ON,2,DDR4_2400_8x8,AMPMPrefetcher,128,0.051625
256,2,ON,2,DDR3_2133_8x8,BOPPrefetcher,128,0.035290
512,8,ON,4,DDR4_2400_16x4,TaggedPrefetcher,32,0.032552
64,4,ON,16,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.045618
128,4,OFF,16,DDR3_2133_8x8,None,32,0.109250
64,1,OFF,2,DDR4_2400_8x8,None,32,0.130743
32,16,ON,16,DDR4_2400_16x4,TaggedPrefetcher,64,0.060257
512,8,ON,1,DDR4_2400_4x16,None,128,0.032715
512,1,OFF,4,DDR4_2400_4x16,None,64,0.039905
64,16,ON,16,DDR3_1600_8x8,None,128,0.058240
128,1,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.038772
64,16,OFF,2,DDR4_2400_16x4,AMPMPrefetcher,32,0.151724
32,8,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.125409
256,2,ON,16,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.036582
256,16,ON,4,DDR4_2400_4x16,AMPMPrefetcher,128,0.032835
32,4,OFF,1,DDR3_2133_8x8,BOPPrefetcher,32,0.147332
256,4,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.032993
256,1,OFF,2,DDR4_2400_16x4,AMPMPrefetcher,64,0.070377
512,16,ON,2,DDR4_2400_4x16,None,128,0.032786
256,1,OFF,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.083937
64,16,OFF,1,DDR3_1600_8x8,TaggedPrefetcher,128,0.172477
32,8,ON,1,DDR3_1600_8x8,AMPMPrefetcher,32,0.058943
32,1,ON,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.064027
256,16,ON,1,DDR3_1600_8x8,TaggedPrefetcher,32,0.032314
32,4,OFF,8,DDR3_1600_8x8,None,32,0.153497
512,2,OFF,4,DDR3_2133_8x8,BOPPrefetcher,64,0.032416
256,2,ON,2,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.034602
128,2,OFF,16,DDR4_2400_4x16,BOPPrefetcher,128,0.093430
256,16,ON,8,DDR4_2400_16x4,BOPPrefetcher,64,0.032878
128,1,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,64,0.099968
512,2,ON,16,DDR3_1600_8x8,None,64,0.032908
256,1,OFF,1,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.064337
128,1,OFF,16,DDR3_2133_8x8,None,128,0.112398
256,16,OFF,2,DDR4_2400_16x4,TaggedPrefetcher,128,0.031837
64,16,ON,8,DDR4_2400_16x4,TaggedPrefetcher,128,0.062305
32,1,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,64,0.159534
32,8,ON,16,DDR3_1600_8x8,BOPPrefetcher,128,0.057453
64,4,ON,8,DDR3_2133_8x8,BOPPrefetcher,64,0.055316
512,1,ON,16,DDR3_1600_8x8,TaggedPrefetcher,32,0.034061
64,16,OFF,1,DDR4_2400_4x16,None,64,0.152369
512,16,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.031921
512,16,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.031813
256,2,ON,2,DDR4_2400_8x8,None,64,0.035313
64,1,ON,2,DDR4_2400_4x16,BOPPrefetcher,128,0.054663
512,4,ON,2,DDR4_2400_16x4,None,64,0.032699
128,4,ON,16,DDR4_2400_8x8,BOPPrefetcher,64,0.043400
128,1,OFF,16,DDR4_2400_16x4,AMPMPrefetcher,128,0.118866
512,4,ON,2,DDR4_2400_16x4,None,128,0.032755
32,2,OFF,8,DDR3_1600_8x8,TaggedPrefetcher,32,0.153382
64,8,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.045829
64,16,OFF,4,DDR4_2400_8x8,TaggedPrefetcher,32,0.150393
128,1,ON,2,DDR3_1600_8x8,BOPPrefetcher,32,0.044914
64,4,ON,2,DDR4_2400_16x4,BOPPrefetcher,64,0.057871
256,1,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,64,0.107873
64,8,ON,2,DDR4_2400_16x4,BOPPrefetcher,128,0.057469
128,1,OFF,2,DDR4_2400_4x16,None,128,0.085851
128,8,ON,8,DDR3_1600_8x8,BOPPrefetcher,32,0.042555
512,4,ON,16,DDR3_2133_8x8,TaggedPrefetcher,128,0.032868
32,4,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.174005
512,8,OFF,4,DDR3_2133_8x8,TaggedPrefetcher,64,0.031770
128,16,OFF,2,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.068360
512,2,ON,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.032825
64,2,OFF,2,DDR3_2133_8x8,None,128,0.146910
512,16,OFF,2,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.031921
128,2,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,64,0.111905
128,16,ON,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.048174
128,16,ON,2,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.040782
512,16,OFF,1,DDR4_2400_8x8,BOPPrefetcher,64,0.031635
256,16,ON,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.032483
32,16,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,64,0.149938
256,4,ON,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.032953
256,4,ON,8,DDR4_2400_4x16,TaggedPrefetcher,64,0.032854
256,8,ON,2,DDR4_2400_8x8,TaggedPrefetcher,64,0.032661
256,8,OFF,8,DDR3_2133_8x8,TaggedPrefetcher,64,0.031664
64,16,ON,4,DDR4_2400_4x16,AMPMPrefetcher,64,0.060093
256,1,ON,1,DDR4_2400_8x8,TaggedPrefetcher,32,0.039301
64,8,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.044493
32,1,OFF,16,DDR4_2400_8x8,AMPMPrefetcher,32,0.162999
64,16,OFF,8,DDR3_2133_8x8,BOPPrefetcher,128,0.151340
512,4,OFF,8,DDR3_1600_8x8,AMPMPrefetcher,32,0.032084
128,2,ON,1,DDR3_1600_8x8,AMPMPrefetcher,32,0.043955
64,2,ON,2,DDR4_2400_16x4,BOPPrefetcher,64,0.055119
256,4,OFF,4,DDR3_2133_8x8,TaggedPrefetcher,128,0.032634
128,4,ON,4,DDR4_2400_8x8,AMPMPrefetcher,128,0.046754
256,4,ON,1,DDR4_2400_4x16,AMPMPrefetcher,64,0.032358
32,4,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.044911
64,1,ON,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.057447
256,2,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.088463
128,2,OFF,4,DDR3_2133_8x8,AMPMPrefetcher,32,0.077859
512,4,ON,2,DDR3_1600_8x8,TaggedPrefetcher,32,0.032483
128,1,OFF,4,DDR4_2400_16x4,BOPPrefetcher,32,0.117942
512,4,ON,1,DDR4_2400_8x8,BOPPrefetcher,128,0.032711
64,8,OFF,16,DDR4_2400_16x4,BOPPrefetcher,128,0.155854
128,16,OFF,2,DDR4_2400_16x4,None,128,0.107708
256,1,ON,4,DDR3_2133_8x8,BOPPrefetcher,64,0.037731
512,8,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.032366
32,4,ON,2,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.045582
64,16,ON,8,DDR4_2400_16x4,None,64,0.058204
256,1,ON,2,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.035887
64,16,OFF,4,DDR3_1600_8x8,AMPMPrefetcher,128,0.174318
64,1,ON,16,DDR3_1600_8x8,None,128,0.057168
64,8,ON,16,DDR3_1600_8x8,AMPMPrefetcher,32,0.058689
64,1,ON,2,DDR4_2400_16x4,AMPMPrefetcher,128,0.059405
128,16,ON,8,DDR3_2133_8x8,BOPPrefetcher,128,0.047156
256,2,OFF,4,DDR3_2133_8x8,None,64,0.047933
32,2,OFF,2,DDR4_2400_8x8,None,128,0.160312
512,4,OFF,16,DDR4_2400_4x16,None,64,0.031697
32,8,OFF,8,DDR4_2400_16x4,AMPMPrefetcher,64,0.152579
128,8,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.053494
256,1,ON,8,DDR3_1600_8x8,AMPMPrefetcher,64,0.039805
512,8,OFF,4,DDR3_1600_8x8,BOPPrefetcher,32,0.032591
256,16,ON,4,DDR3_1600_8x8,None,64,0.032765
64,16,ON,8,DDR3_2133_8x8,AMPMPrefetcher,64,0.060145
512,4,OFF,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.031745
128,2,ON,1,DDR4_2400_8x8,BOPPrefetcher,32,0.046136
64,1,ON,16,DDR4_2400_16x4,BOPPrefetcher,64,0.055479
256,16,OFF,8,DDR4_2400_16x4,None,32,0.033722
128,8,OFF,2,DDR4_2400_16x4,BOPPrefetcher,128,0.077622
512,2,OFF,16,DDR3_1600_8x8,None,64,0.032418
256,8,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.032871
32,4,ON,1,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.046609
64,16,OFF,8,DDR3_2133_8x8,None,32,0.147769
256,16,ON,4,DDR4_2400_16x4,None,128,0.032786
512,1,OFF,4,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.036685
256,16,ON,8,DDR4_2400_8x8,TaggedPrefetcher,128,0.032826
32,2,OFF,1,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.103172
512,1,ON,4,DDR4_2400_16x4,TaggedPrefetcher,32,0.034369
128,4,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.063432
512,1,ON,16,DDR4_2400_8x8,None,128,0.034555
32,1,ON,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.068111
64,8,ON,2,DDR3_1600_8x8,TaggedPrefetcher,32,0.058996
256,4,OFF,4,DDR4_2400_4x16,None,32,0.036007
256,1,ON,4,DDR4_2400_16x4,AMPMPrefetcher,64,0.041291
32,2,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.173831
32,8,OFF,2,DDR3_1600_8x8,None,64,0.151170
512,2,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,128,0.046194
512,8,OFF,1,DDR4_2400_8x8,AMPMPrefetcher,64,0.031758
512,4,OFF,4,DDR3_2133_8x8,None,128,0.031819
32,16,ON,4,DDR4_2400_8x8,BOPPrefetcher,32,0.057847
32,2,OFF,1,DDR3_2133_8x8,AMPMPrefetcher,32,0.155468
256,1,ON,2,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.033876
256,4,OFF,2,DDR4_2400_4x16,TaggedPrefetcher,128,0.032352
32,4,ON,1,DDR4_2400_4x16,BOPPrefetcher,128,0.057279
256,4,OFF,4,DDR4_2400_4x16,None,128,0.032687
32,1,ON,1,DDR3_1600_8x8,BOPPrefetcher,128,0.062352
32,2,ON,8,DDR4_2400_8x8,None,32,0.058084
512,8,OFF,4,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.031847
128,8,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.038136
32,4,ON,16,DDR4_2400_8x8,BOPPrefetcher,128,0.057392
256,16,OFF,16,DDR3_1600_8x8,TaggedPrefetcher,128,0.031726
512,16,ON,16,DDR3_2133_8x8,BOPPrefetcher,32,0.032768
32,2,OFF,2,DDR3_2133_8x8,None,32,0.148777
32,1,OFF,1,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.135257
64,2,OFF,1,DDR4_2400_8x8,BOPPrefetcher,32,0.149113
512,1,OFF,8,DDR4_2400_8x8,BOPPrefetcher,64,0.063031
128,16,OFF,16,DDR4_2400_16x4,AMPMPrefetcher,32,0.098695
128,16,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.075061
128,4,ON,8,DDR3_1600_8x8,TaggedPrefetcher,64,0.039811
128,1,ON,16,DDR4_2400_16x4,None,64,0.047769
128,16,OFF,8,DDR4_2400_8x8,None,32,0.106285
64,2,ON,16,DDR4_2400_4x16,TaggedPrefetcher,64,0.058668
32,2,OFF,4,DDR4_2400_4x16,None,128,0.162314
512,16,OFF,2,DDR3_1600_8x8,AMPMPrefetcher,128,0.031855
128,2,ON,16,DDR3_1600_8x8,TaggedPrefetcher,128,0.050549
512,4,ON,16,DDR4_2400_16x4,AMPMPrefetcher,128,0.032850
128,4,ON,1,DDR3_2133_8x8,AMPMPrefetcher,32,0.044893
512,2,OFF,4,DDR3_2133_8x8,AMPMPrefetcher,64,0.043908
64,8,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.044845
64,8,ON,4,DDR3_1600_8x8,AMPMPrefetcher,128,0.063416
256,4,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,64,0.031824
128,1,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.073375
256,2,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,64,0.034235
128,4,OFF,16,DDR4_2400_16x4,TaggedPrefetcher,64,0.113242
64,16,ON,4,DDR4_2400_8x8,TaggedPrefetcher,128,0.062282
128,8,ON,16,DDR4_2400_16x4,AMPMPrefetcher,32,0.042887
128,2,ON,4,DDR3_2133_8x8,BOPPrefetcher,64,0.047741
32,2,ON,2,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.044207
512,8,OFF,1,DDR4_2400_16x4,BOPPrefetcher,32,0.032609
256,1,OFF,1,DDR4_2400_4x16,None,64,0.093086
256,16,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.031837
32,4,OFF,16,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.126843
32,1,ON,1,DDR3_1600_8x8,AMPMPrefetcher,32,0.061811
128,1,OFF,4,DDR3_1600_8x8,AMPMPrefetcher,128,0.115402
512,4,OFF,4,DDR4_2400_4x16,AMPMPrefetcher,32,0.032019
128,8,ON,2,DDR4_2400_4x16,AMPMPrefetcher,128,0.041853
32,1,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.048281
128,2,OFF,2,DDR3_2133_8x8,TaggedPrefetcher,128,0.095395
512,1,OFF,4,DDR3_1600_8x8,AMPMPrefetcher,64,0.032595
256,8,OFF,2,DDR4_2400_4x16,BOPPrefetcher,64,0.032291
128,16,OFF,1,DDR3_2133_8x8,None,128,0.106718
32,1,ON,4,DDR4_2400_4x16,TaggedPrefetcher,32,0.060438
64,2,ON,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.060287
